euctr_id,title,member_state,trial_status,sponsor_name,sponsor_status,sponsor_country,funder,reg_date
2009-016504-22,"A randomised, controlled, parallel group, double-blind, multi-center, phase II study to assess the clinical- and immunological activity as well as the safety and tolerability of different doses/formulations of AFFITOPE® AD02 administered repeatedly to patients with early Alzheimer’s disease.",Slovakia - SIDC (Slovak),Completed,AFFiRiS AG,Commercial,Austria,AFFiRiS AG,2010-03-24
2009-016504-22,"A randomised, controlled, parallel group, double-blind, multi-center, phase II study to assess the clinical- and immunological activity as well as the safety and tolerability of different doses/formulations of AFFITOPE® AD02 administered repeatedly to patients with early Alzheimer’s disease.",Czech Republic - SUKL,Completed,AFFiRiS AG,Commercial,Austria,AFFiRiS AG,2010-04-02
2009-016504-22,"A randomised, controlled, parallel group, double-blind, multi-center, phase II study to assess the clinical- and immunological activity as well as the safety and tolerability of different doses/formulations of AFFITOPE AD02 administered repeatedly to patients with mild Alzheimer’s disease.",France - ANSM,Ongoing,AFFiRiS AG,Commercial,Austria,NA,2010-04-13
2009-016992-31,EUropean Pharmacogenetics of AntiCoagulation Therapy trial,Netherlands - Competent Authority,Ongoing,Democritus Universityof Thrace Medical School,Non-Commercial,Greece,NA,2009-12-14
2009-016994-13,EUropean Pharmacogenetics of AntiCoagulation Therapy trial,Netherlands - Competent Authority,Completed,University Utrecht,Non-Commercial,Netherlands,NA,2009-12-16
2009-016994-13,EUropean Pharmacogenetics of AntiCoagulation Therapy trial,Germany - BfArM,Completed,University Utrecht,Non-Commercial,Netherlands,NA,2012-07-30
2009-016994-13,EUropean Pharmacogenetics of AntiCoagulation Therapy trial,Austria - BASG,Completed,University Utrecht,Non-Commercial,Netherlands,NA,2012-08-08
2010-019287-37,A phase III assessor-blinded randomised parallel group multi-centre study to compare efficacy adn safety of two r-hFSH formulations (AFOLIA and Gonal-f®) in women for assisted reproductive treatment,Germany - BfArM,Completed,Finox AG,Commercial,Switzerland,NA,2010-04-22
2010-019287-37,A phase III assessor-blinded randomised parallel group multi-centre study to compare efficacy adn safety of two r-hFSH formulations (AFOLIA and Gonal-f®) in women for assisted reproductive treatment,Austria - BASG,Completed,Finox AG,Commercial,Switzerland,NA,2010-05-03
2010-019287-37,Un estudio multicéntrico de fase III realizado con un grupo paralelo aleatorizado y enmascaramiento para los evaluadores para comparar la eficacia y seguridad de dos formulaciones r-hFSH (AFOLIA frente a Gonal-f®) en mujeres para el tratamiento de reproducción asistida.,Spain - AEMPS,Completed,Finox AG,Commercial,Switzerland,NA,2010-05-17
2010-019287-37,A Phase III assessor-blinded randomised parallel group multi-centre study to compare efficacy and safety of two r-hFSH formulations (AFOLIA vs Gonal-f®) in women for assisted reproductive treatment,UK - MHRA,Prematurely Ended,Finox AG,Commercial,Switzerland,NA,2010-06-21
2010-019287-37,A phase III assessor-blinded randomised parallel group multi-centre study to compare efficacy adn safety of two r-hFSH formulations (AFOLIA and Gonal-f®) in women for assisted reproductive treatment,Denmark - DHMA,Completed,Finox AG,Commercial,Switzerland,NA,2010-07-12
2009-011580-36,Effectiveness of first line treatment with lapatinib and ECF/X in histologically proven adenocarcinoma of the stomach or the esophagogastric junction (metastatic or not amenable to curative surgery) according to HER2 and EGFR status: a randomized phase II trial,Belgium - FPS Health-DGM,Prematurely Ended,EORTC - European Organisation for Research and Treatment of Cancer,Non-Commercial,Belgium,GSK,2010-08-09
2009-011580-36,Effectiveness of first line treatment with lapatinib and ECF/X in histologically proven adenocarcinoma of the stomach or the esophagogastric junction (metastatic or not amenable to curative surgery) according to HER2 and EGFR status: a randomized phase II trial,Germany - BfArM,Completed,EORTC - European Organisation for Research and Treatment of Cancer,Non-Commercial,Belgium,GSK,2010-08-23
2009-011580-36,Effectiveness of first line treatment with lapatinib and ECF/X in histologically proven adenocarcinoma of the stomach or the esophagogastric junction (metastatic or not amenable to curative surgery) according to HER2 and EGFR status: a randomized phase II trial,Hungary - National Institute of Pharmacy,Prematurely Ended,EORTC - European Organisation for Research and Treatment of Cancer,Non-Commercial,Belgium,NA,2010-09-30
2009-011580-36,Effectiveness of first line treatment with lapatinib and ECF/X in histologically proven adenocarcinoma of the stomach or the esophagogastric junction (metastatic or not amenable to curative surgery) according to HER2 and EGFR status: a randomized phase II trial,Portugal - INFARMED,Prematurely Ended,EORTC - European Organisation for Research and Treatment of Cancer,Non-Commercial,Belgium,NA,2010-10-25
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",UK - MHRA,Completed,Shire Development LLC,Commercial,United States,Shire Development LLC,2010-03-17
2009-017044-13,"Estudio en fase 3b/4, abierto, multicéntrico y prospectivo para evaluar el efecto del estado de la remisión sobre la capacidad para mantener o alcanzar la remisión clínica y endoscópica durante una fase de mantenimiento a largo plazo de 12 meses con 2,4 g/día de MMX&#61650; mesalamina/mesalazina una vez al día en pacientes adultos con colitis ulcerosa A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",Spain - AEMPS,Completed,Shire Development Inc.,Commercial,United States,NA,2010-04-19
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",Ireland - HPRA,Completed,Shire Development LLC,Commercial,United States,Shire Development LLC,2010-04-20
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",Hungary - National Institute of Pharmacy,Completed,Shire Development LLC,Commercial,United States,Shire Development LLC,2010-04-26
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",Belgium - FPS Health-DGM,Completed,Shire Development LLC,Commercial,United States,Shire Development LLC,2010-05-06
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",Czech Republic - SUKL,Completed,Shire Development LLC,Commercial,United States,Shire Development LLC,2010-05-28
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",Germany - BfArM,Completed,Shire Development Inc,Commercial,United States,Shire Development Inc,2010-06-16
2009-017044-13,"A Phase 3b/4, Open-label, Multicenter, Prospective Study to Evaluate the Effect of Remission Status on the Ability to Maintain or Achieve Clinical and Endoscopic Remission During a 12-Month, Long-term Maintenance Phase With 2.4g/day MMX® Mesalamine/mesalazine Once Daily in Adult Subjects With Ulcerative Colitis",France - ANSM,Completed,Shire Development Inc,Commercial,United States,NA,2010-06-22
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,Belgium - FPS Health-DGM,Completed,"PTC Therapeutics, Inc",Commercial,United States,"PTC Therapeutics, Inc",2010-05-25
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,France - ANSM,Completed,"PTC Therapeutics, Inc",Commercial,United States,NA,2010-06-17
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,Netherlands - Competent Authority,Completed,"PTC Therapeutics, Inc",Commercial,United States,"PTC Therapeutics, Inc",2010-06-24
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,Sweden - MPA,Completed,"PTC Therapeutics, Inc",Commercial,United States,"PTC Therapeutics, Inc",2010-10-11
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,Italy - Italian Medicines Agency,Completed,"PTC THERAPEUTICS, INC.",Commercial,United States,NA,2010-11-02
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,Germany - BfArM,Completed,"PTC Therapeutics, Inc",Commercial,United States,"PTC Therapeutics, Inc",2011-04-13
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,Spain - AEMPS,Completed,"PTC Therapeutics, Inc",Commercial,United States,"PTC Therapeutics, Inc",2011-07-29
2010-019692-30,A Phase 3 Extension Study of Ataluren (PTC124) in Subjects with Nonsense-Mutation-Mediated Cystic Fibrosis,UK - MHRA,Completed,"PTC Therapeutics, Inc",Commercial,United States,"PTC Therapeutics, Inc",2011-08-23
2009-017374-20,"Probiotic Saccharomyces boulardii for the prevention of antibiotic-associated diarrhoea – randomised, double-blind, placebo-controlled trial",Germany - BfArM,Prematurely Ended,Bernhard-Nocht-Institute for Tropical Medicine,Non-Commercial,Germany,BMBF,2010-03-11
2008-008448-26,"Randomized, double-blind, parallel group, multicenter study to evaluate the efficacy and safety of four doses of depigmented glutaraldehyde polymerized birch pollen allergenic extract (Depigoid® Birch) in patients with allergic rhinitis and/or rhinoconjunctivitis with or without intermittent asthma",Germany - PEI,Completed,LETI Pharma GmbH,Commercial,Germany,NA,2009-06-10
2008-008448-26,"Randomized, double-blind, parallel group, multicenter study to evaluate the efficacy and safety of four doses of depigmented glutaraldehyde polymerized birch pollen allergenic extract (Depigoid® Birch) in patients with allergic rhinitis and/or rhinoconjunctivitis with or without intermittent asthma",Lithuania - SMCA,Completed,LETI Pharma GmbH,Commercial,Germany,NA,2009-06-12
2010-021018-49,Fish OIL optimal dosE Determination Study,Germany - BfArM,Prematurely Ended,GWT-TUD GmbH,Non-Commercial,Germany,Fresenius- Kabi,2012-01-18
2010-018371-18,"A Phase III, multicenter, uncontrolled, open-label study to evaluate safety and immunogenicity of Begrivac®, preservative free, inactivated split influenza vaccine, using the strain composition 2010/2011 when administered to adult and elderly subjects",Germany - PEI,Completed,Novartis Vaccines and Diagnostics GmbH,Commercial,Germany,NA,2010-03-05
2010-018665-30,COMFORT-study Comparison of Olanzapin and Metoclopramide For treatment Of bReakThrough emesis,Germany - BfArM,Prematurely Ended,Martin-Luther University Halle-Wittenberg,Non-Commercial,Germany,NA,2010-04-06
2010-021336-33,"PHASE 3, RANDOMIZED, OPEN-LABEL STUDY OF THE EFFICACY AND SAFETY OF CRIZOTINIB VERSUS PEMETREXED/CISPLATIN OR PEMETREXED/CARBOPLATIN IN PREVIOUSLY UNTREATED PATIENTS WITH NON-SQUAMOUS CARCINOMA OF THE LUNG HARBORING A TRANSLOCATION OR INVERSION EVENT INVOLVING THE ANAPLASTIC LYMPHOMA KINASE (ALK) GENE LOCUS",Germany - BfArM,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017 US",Commercial,United States,Pfizer Inc,2010-08-31
2010-021336-33,"Estudio en Fase 3, aleatorizado y abierto de la eficacia y seguridad de crizotinib frente a pemetrexed /cisplatino o pemetrexed /carboplatino en pacientes no tratados previamente con carcinoma de pulmón no escamoso que entrañe una situación de translocación o inversión con implicación del locus del gen quinasa del linfoma anaplásico (ALK)",Spain - AEMPS,Completed,"Pfizer, S.A.",Commercial,Spain,NA,2010-09-22
2010-021336-33,"PHASE 3, RANDOMIZED, OPEN-LABEL STUDY OF THE EFFICACY AND SAFETY OF CRIZOTINIB VERSUS PEMETREXED/CISPLATIN OR PEMETREXED/CARBOPLATIN IN PREVIOUSLY UNTREATED PATIENTS WITH NON-SQUAMOUS CARCINOMA OF THE LUNG HARBORING A TRANSLOCATION OR INVERSION EVENT INVOLVING THE ANAPLASTIC LYMPHOMA KINASE (ALK) GENE LOCUS",Finland - Fimea,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017",Commercial,United States,Pfizer Inc,2010-11-04
2010-021336-33,"PHASE 3, RANDOMIZED, OPEN-LABEL STUDY OF THE EFFICACY AND SAFETY OF CRIZOTINIB VERSUS PEMETREXED/CISPLATIN OR PEMETREXED/CARBOPLATIN IN PREVIOUSLY UNTREATED PATIENTS WITH NON-SQUAMOUS CARCINOMA OF THE LUNG HARBORING A TRANSLOCATION OR INVERSION EVENT INVOLVING THE ANAPLASTIC LYMPHOMA KINASE (ALK) GENE LOCUS",Ireland - HPRA,Completed,"Pfizer Inc 235 East 42nd Street, New York, NY10017",Commercial,United States,Pfizer Inc,2010-11-12
